,Name,SMILES,Molweight,calcPM1,calcPM2,calcPM3,calcNPR1,calcNPR2,calcCrippenLopP,calcCrippenMR,calcLipinskiFractionCSP3,calcLipinskiHeavyAtomCount,calcLipinskiNHOHCount,calcLipinskiNOCount,calcLipinskiNumAliphaticCarbocycles,calcLipinskiNumAliphaticHeterocycles,calcLipinskiNumAliphaticRings,calcLipinskiNumAromaticCarbocycles,calcLipinskiNumAromaticHeterocycles,calcLipinskiNumAromaticRings,calcLipinskiNumHAcceptors,calcLipinskiNumHDonors,calcLipinskiNumHeteroatoms,calcLipinskiNumRotatableBonds,calcLipinskiNumSaturatedCarbocycles,calcLipinskiNumSaturatedHeterocycles,calcLipinskiNumSaturatedRings,calcLipinskiRingCount,calcAsphericity,calcEccentricity,calcInertialShapeFactor,calcRadiusOfGyration,calcSpherocityIndex,calcTPSA
5199,,,298.084123548,543.1709733216474,4304.546053528196,4717.781906736156,0.11513270093009079,0.9124088689606588,2.7651000000000012,80.56810000000003,0.11764705882352941,22,2,5,0,1,1,2,0,2,5,2,5,2,0,0,0,3,0.6939127785509199,0.9933501201371762,0.0016797820829434515,4.102423892019726,0.044786534417786336,75.99000000000001
5200,,,178.135765196,296.33641996331255,437.1577422585761,496.22214809690684,0.5971849928501,0.8809718468535667,2.7441000000000013,50.393000000000036,1.0,13,0,1,3,1,4,0,0,0,1,0,1,0,3,1,4,4,0.08368398485313444,0.8021035371537929,0.0029728774038730505,1.9595202727306704,0.5925193701918058,9.23
5201,,,522.2464974159999,4448.742261032765,9182.53984054997,12941.118315502337,0.34376799226876376,0.7095630854058481,2.798,134.35819999999998,0.6296296296296297,37,4,10,0,1,1,1,1,2,10,4,10,14,0,1,1,3,0.3077676317988539,0.9390546136894825,0.00015949745878088354,5.237800956884801,0.07643101396748034,155.89
5202,,,416.14711772799996,1138.584861282635,6927.731172583386,7266.916150972773,0.1566806108159402,0.9533247705983257,3.466800000000002,108.13610000000003,0.3181818181818182,30,2,8,0,0,0,2,0,2,8,2,8,5,0,0,0,2,0.60555747200006,0.9876493234920702,0.0008372891674709158,4.421088817507504,0.15842704391272708,119.36000000000001
5203,,,376.152203108,1285.733845863361,2920.2671272340813,3308.331639433287,0.3886351146113047,0.8827008430552383,1.7290999999999996,90.06160000000004,0.7,27,2,7,2,2,4,0,1,1,7,2,7,2,2,2,4,5,0.24486570871228852,0.9213917449657653,0.000686534655593912,3.2660852681734527,0.3472259018250539,106.2
5204,,,206.130679816,153.07652828499795,2799.5265370785714,2864.280540831648,0.053443273486245856,0.977392576310184,2.9970000000000017,61.23000000000005,0.46153846153846156,15,0,2,0,0,0,1,0,1,2,0,2,7,0,0,0,1,0.848709107893836,0.9985708870776647,0.006384993096332012,3.9317732630602613,0.04812341867416065,26.3
5205,,,308.089602852,591.4586402370928,3042.026103691448,3380.7424782218463,0.17494933259399859,0.8998100634069734,-0.10680000000000023,69.95880000000002,0.6,22,1,7,1,3,4,0,0,0,7,1,7,2,0,2,2,4,0.5650523648285561,0.9845774378000516,0.0015213406351562884,3.4647031107796815,0.11026450065625029,91.29000000000002
5206,,,354.146723804,1624.1944369292573,3838.8336255694176,4911.32901037021,0.33070365139451885,0.7816282756589444,4.452300000000004,98.34330000000006,0.2857142857142857,26,1,5,0,1,1,2,0,2,5,1,5,5,0,0,0,3,0.31330580978684947,0.9437346528311507,0.0004812405817229065,3.9513799279723525,0.16020275495916608,64.99000000000001
5207,,,330.073952788,1074.7428770104052,2628.113185080406,3603.581704699663,0.2982429607767083,0.7293058408119106,1.9044199999999998,82.58440000000003,0.17647058823529413,24,3,7,1,0,1,2,0,2,7,3,7,2,0,0,0,3,0.3656345706381709,0.9544899875573043,0.0006785863450806101,3.3991525007615655,0.042842416358604835,113.28999999999999
5208,,,504.1842910839999,3596.9775287021307,6638.1946407770765,8899.601619896377,0.40417287001482793,0.745897954121498,-2.6470999999999956,116.70960000000004,0.6363636363636364,35,7,13,0,2,2,1,0,1,13,7,13,10,0,2,2,3,0.23204695158166866,0.9146826177117269,0.0002073679771890692,4.501117408682283,0.20280270219715027,196.98999999999995
5209,,,424.37051615599995,1155.025878217081,6045.381707104112,6383.852554485188,0.18092928499822244,0.9469801590039432,8.377100000000006,129.72000000000008,0.9,31,0,1,5,0,5,0,0,0,1,0,1,0,4,0,4,5,0.5567677873204808,0.9834961076842308,0.0008198778718843243,4.248338896835804,0.18510558082374737,17.07
5210,,,148.067034004,145.10487263326027,819.8280544208811,871.1523105888195,0.1665665933149883,0.9410846352077653,-0.4079000000000001,41.10790000000002,0.8,9,4,3,0,0,0,0,0,0,2,3,4,4,0,0,0,0,0.5843781465383229,0.9860302074436865,0.006485548128947217,2.5968479623928507,0.15921283701407565,58.28
5211,,,394.105252916,2200.394207122204,3862.89376751297,5443.234377618343,0.40424388414539925,0.7096688291425653,3.931700000000003,104.28250000000003,0.22727272727272727,29,0,7,0,2,2,3,0,3,7,0,7,4,0,0,0,5,0.23832910655293188,0.9146512352427242,0.0003225189499433872,3.9104563977850013,0.17036354406377394,72.45000000000002
5212,,,384.12090298,1683.7571363333664,3797.366860359253,4724.840915811188,0.3563627149220725,0.8037025855519835,2.46,98.22830000000005,0.3333333333333333,28,1,7,1,1,2,2,0,2,7,1,7,4,0,0,0,4,0.27986758996465416,0.9343476951399675,0.00047732690671896204,3.7430683521170067,0.2176083299485306,91.28999999999999
5213,,,636.4237334999999,3738.8955428514955,10995.934571624759,12973.796507440247,0.28818823701352986,0.847549486791995,5.346800000000005,174.94839999999957,0.75,45,3,9,0,2,2,0,0,0,9,3,9,8,0,1,1,2,0.3695385874642063,0.9575737778610238,0.00022668445188645344,4.902701068540602,0.1866034439090741,123.91000000000001
5214,,,542.2363266559998,2121.546733493109,10463.458258576184,11500.494815857593,0.18447438718617473,0.9098267879872891,-0.4909999999999981,127.59200000000006,0.7692307692307693,38,5,12,1,3,4,0,0,0,12,5,12,3,1,2,3,4,0.5468867769765583,0.9828373214689629,0.0004288506935170204,4.886856036981431,0.13752137713320073,181.44
5215,,,206.167065324,466.63949678579485,1134.2815891734274,1245.8905987728756,0.3745429151206419,0.9104182905711175,3.760100000000003,64.63000000000004,0.6428571428571429,15,0,1,1,0,1,0,0,0,1,0,1,2,1,0,1,1,0.26292955116659095,0.9272095797245258,0.0019510099270251737,2.7801931752070197,0.38552350447898126,17.07
5216,,,493.1961335840001,4164.654309870392,8071.837481663649,10812.684203597326,0.3851637790813157,0.7465156042361978,2.157399999999999,130.74450000000004,0.28,36,2,11,0,1,1,2,1,3,8,2,11,7,0,0,0,4,0.25213286710164173,0.9228482341554323,0.0001792503167590469,4.971393426648146,0.1864272782956491,130.74
5217,,,304.16745924799994,1432.9584758165674,3045.131165488748,4251.731386845625,0.3370293994230159,0.7162096775233824,3.8782000000000045,85.33910000000003,0.5,22,2,4,0,1,1,1,0,1,4,2,4,6,0,0,0,2,0.31493244982161867,0.9414941231492426,0.0004998118854178605,3.9469193902952497,0.07374208573737248,66.76
5218,,,565.470624116,5221.058478831587,20942.33358511914,24736.233898079114,0.21106925574620425,0.8466257907896566,9.159300000000005,166.2984999999997,0.8529411764705882,40,2,6,0,0,0,0,0,0,4,2,6,28,0,0,0,0,0.49590952910583497,0.9774711091785492,0.00016215596784105007,7.117506227148375,0.0823392999607972,92.7
5219,,,392.2562742519999,1334.9000934776586,4953.826005309986,5498.8161513603045,0.24276136112450847,0.9008895494868475,3.1076000000000015,104.23160000000007,0.9130434782608695,28,2,5,4,0,4,0,0,0,5,2,5,2,4,0,4,4,0.4423560558277141,0.9700860382177326,0.0006748741376891103,4.067433075815624,0.20329640496209297,83.83000000000001
5220,,,432.2148033639999,2300.7120398990396,3426.1504842805202,4428.004918777449,0.519582087667205,0.7737458623299054,4.379520000000004,112.08780000000006,0.625,31,1,7,2,0,2,0,1,1,6,1,7,5,1,0,1,3,0.13180006132721955,0.8544205370749165,0.00033630712966750025,3.561661678543814,0.38050194380348884,103.04000000000002
5221,,,402.09508215599993,1387.3038042129551,6005.88869019853,6521.031199573331,0.2127430097717867,0.9210029068088944,-0.6537000000000006,95.80900000000003,0.3,29,5,9,1,1,2,2,0,2,9,5,9,3,0,1,1,4,0.49535602194468675,0.9771081883769277,0.0006638797529510111,4.255294238737442,0.17985971627930797,153.75
5222,,,626.16355564,2806.941881133125,30450.357909724506,31804.199938235226,0.08825695620654807,0.9574319734142055,1.6670999999999994,152.1560999999999,0.2903225806451613,45,7,14,0,2,2,3,0,3,14,7,14,8,0,1,1,5,0.7591933798408903,0.9960977410280355,0.0003410943346741839,7.385923420473348,0.06224765533417965,221.89999999999998
5223,,,248.1412445,442.8004534443176,3083.1141414309072,3406.7520077742124,0.12997730754508882,0.9050010492091108,2.977400000000001,71.01800000000003,0.4666666666666667,18,0,3,0,1,1,0,0,0,3,0,3,5,0,1,1,1,0.660024585069604,0.9915169688529438,0.002043812381332431,3.897745709832778,0.05011408215032933,43.370000000000005
5224,,,906.2676267840002,11176.224501569595,16322.325109446147,20291.594869855704,0.5507809796741261,0.8043884777974682,10.43219999999998,247.7759999999996,0.14285714285714285,68,10,12,2,2,4,8,0,8,12,10,12,4,0,0,0,12,0.10974871541050095,0.8346498142509887,7.19731853708289e-05,5.2570917142597064,0.4391995332840493,220.75999999999996
5225,,,330.073952788,1091.8809088640328,3091.095756228048,3688.3676977105347,0.296033638279012,0.838066052402197,2.5940000000000016,86.01840000000001,0.11764705882352941,24,3,7,0,0,0,2,1,3,7,3,7,3,0,0,0,3,0.3581563738620722,0.955177514919238,0.000767543461561299,3.528111168150902,0.17301764241377232,109.36000000000003
5226,,,316.02191721599996,1091.09670856278,2331.802765481982,3422.5867548920687,0.31879300269108524,0.681298366549518,1.6157999999999997,78.76440000000001,0.06666666666666667,23,3,8,0,0,0,2,2,4,8,3,8,1,0,0,0,4,0.3484800804987557,0.9478243621237016,0.0006244161138080432,3.332737697897495,0.00012282082785504238,130.34
5227,,,220.182715388,669.2409083384686,898.1826287057892,1380.205052092242,0.48488513161429997,0.6507602818467018,3.696000000000003,68.13280000000005,0.7333333333333333,16,1,1,2,0,2,0,0,0,1,1,1,0,1,0,1,2,0.18190220201895285,0.8745778462431936,0.0009723856891270308,2.7410169924861223,0.17619850071415794,20.23
5228,,,492.2511888719999,2801.9230881148737,6448.7305739487165,7732.206505072425,0.36237044190125767,0.8340090981427187,6.906300000000007,144.02299999999985,0.4,36,0,6,0,2,2,2,0,2,6,0,6,7,0,0,0,4,0.2722040410580187,0.9320341532563531,0.00029765595696769744,4.313737994912211,0.27262151774027726,55.38000000000001
5229,,,283.091668516,728.4277980638376,2151.0292640118023,2729.6360187006103,0.26685894861930765,0.7880278723152832,-2.6866999999999996,65.57050000000001,0.5,20,6,10,0,1,1,0,2,2,9,5,10,2,0,1,1,3,0.4045152997881939,0.9637355973200313,0.001081820153500268,3.2220841453449953,0.07848795195702575,159.51
5230,,,348.193673996,1762.7079111518658,2049.5925704000533,3048.3639199154995,0.5782472032409858,0.6723582302656528,3.067400000000002,92.57980000000005,0.7,25,1,5,2,1,3,0,0,0,5,1,5,2,2,0,2,3,0.11611782175993608,0.8158616132310541,0.0003814348514645805,3.273009411150506,0.34034264764948563,72.83000000000001
5231,,,624.0962639279999,4515.973202993411,10138.026082993812,11488.78938246658,0.3930765072502231,0.8824277080460529,-2.7392000000000003,131.353,0.4230769230769231,44,10,18,1,3,4,2,0,2,18,10,18,3,1,1,2,6,0.24011341835315494,0.9195057691216327,0.000195401449118683,4.666468754996474,0.3558135350446604,299.65999999999997
5232,,,358.21440943999994,1058.8237812091074,9688.938966649444,10287.959057478274,0.10291873979022621,0.9417746428147569,5.289900000000005,104.79080000000005,0.45454545454545453,26,1,4,1,0,1,0,0,0,4,1,4,13,0,0,0,1,0.7232274598339499,0.9946897672138745,0.0008894536178053273,5.6606888354004905,0.06845483294708087,63.6
5233,,,620.2522514919999,4568.936002000278,9931.301968133723,13802.228980606622,0.3310288510949967,0.7195433420274434,6.487600000000007,170.57079999999956,0.32432432432432434,46,1,9,0,5,5,4,0,4,8,1,9,1,0,0,0,9,0.3220673448349079,0.9436206333811944,0.00015748597522758642,4.920812786883728,0.07505470453256523,89.93000000000002
5234,,,564.1479055759999,1817.1357011840414,18896.297264452198,19684.667628816656,0.09231223688653556,0.959950029168369,-2.176379999999998,128.83740000000003,0.46153846153846156,40,8,14,1,2,3,2,0,2,14,8,14,5,0,2,2,5,0.7494675699688604,0.995730109477967,0.0005282764674882937,6.137237277698352,0.07004400340143599,232.89999999999998
5235,,,523.2603736519999,4184.804228955065,9495.002713635828,12731.918624714195,0.3286860647091989,0.7457636977984511,4.982000000000004,135.0334,0.7777777777777778,36,2,8,3,1,4,0,0,0,5,2,9,7,3,0,3,4,0.32033348889289837,0.9444392361957334,0.00017820754735393355,5.232339871747825,0.11062117641433797,121.21
5236,,,400.18858861599995,1862.4687072248655,5304.2212932947505,6182.914132647278,0.3012282990298347,0.8578837065336525,4.116400000000004,112.48500000000008,0.34782608695652173,29,0,6,1,0,1,1,0,1,6,0,6,9,0,0,0,2,0.3510877252019695,0.9535520498974307,0.00046061644053710046,4.234514191298168,0.2214444947287307,63.220000000000006
5237,,,582.1584702599998,5248.957674935574,11585.987918443589,13583.95555422736,0.38640863141679566,0.8529170956274221,-1.689,135.78060000000005,0.5,41,7,15,0,2,2,2,1,3,15,7,15,7,0,2,2,5,0.24558704056071368,0.9223276909898124,0.0001624926601523589,5.24784070144668,0.3055439396346164,227.19999999999996
5238,,,538.111126144,3632.912391363664,11093.569544725739,12530.335385695163,0.2899293817395388,0.8853370004278049,2.7688000000000015,131.6496,0.14814814814814814,39,7,12,0,1,1,3,0,3,10,7,12,8,0,0,0,4,0.3685113899869632,0.9570480414295454,0.00024369896794992115,5.137807403691192,0.2336445120757958,211.27999999999997
5239,,,704.3937707639999,5453.793443632157,12419.13725795163,15133.073923879447,0.36038900431367527,0.820661903881582,6.488900000000006,201.7483999999994,0.5348837209302325,52,2,9,2,4,6,2,2,4,7,2,9,5,1,3,4,10,0.2745923253426766,0.932802104183839,0.00015047542822506157,5.0291264266111275,0.2381590602862114,99.88999999999999
5240,,,416.2562742519999,1690.6047970018697,7244.060095844275,8195.550944334125,0.20628323934349338,0.8839015393897771,4.824100000000004,115.80840000000009,0.68,30,3,5,3,0,3,0,0,0,3,3,5,6,1,0,1,3,0.5047671829127492,0.9784923224869754,0.0005228315576516133,4.745919717039152,0.1350994488307136,94.83
5241,,,422.20932406,1394.7544474927552,9446.109447023151,9492.659622945934,0.1469297860550392,0.995096192450611,5.579500000000006,122.31360000000006,0.3076923076923077,31,2,5,0,0,0,2,0,2,5,2,5,9,0,0,0,2,0.6307987197379791,0.9891469243594807,0.0007134561888219251,5.090877964186892,0.1949797481708837,83.83
5242,,,960.492994832,7222.0330129801305,37681.18793878753,41303.16444181874,0.17485422995018626,0.9123075301377145,-1.742299999999991,228.74439999999933,0.9361702127659575,67,13,20,5,3,8,0,0,0,19,13,20,9,4,3,7,8,0.5658052307745035,0.9845943318283563,0.0001263228136035972,6.980821574957619,0.1214138484856034,335.44
5243,,,458.314457824,1557.7251468312822,8127.616020881223,8358.598546791136,0.18636200053288748,0.9723658787275307,6.067000000000006,128.65500000000006,0.7777777777777778,33,0,6,2,1,3,0,0,0,6,0,6,6,1,0,1,3,0.5495894384344713,0.9824811472783486,0.000624221725318817,4.655258794053521,0.2315829356155384,77.32000000000001
5244,,,354.09508215599993,920.2844359697474,6320.327581832366,6740.075870752098,0.13653918051030137,0.9377235068315494,-0.6459000000000006,82.51880000000001,0.375,25,6,9,1,0,1,1,0,1,8,6,9,4,1,0,1,2,0.6467486478589347,0.990634671402922,0.001018949653150904,4.560072349208546,0.10897316040944129,164.75
5245,,,506.10604076399983,3174.4599487919827,6503.953895483234,8850.314580405407,0.3586832897239874,0.7348839226441719,0.765099999999999,118.7746,0.30434782608695654,36,7,13,0,1,1,2,1,3,13,7,13,4,0,1,1,4,0.2843245303199897,0.9334593176313462,0.00023149887996659922,4.373986916840916,0.12783646171729351,216.57999999999998
5246,,,345.1576228360001,1110.1071725761014,2447.383717231879,2771.0222093341977,0.40061287449689204,0.8832060995353479,1.8105,89.41660000000003,0.5789473684210527,25,2,6,2,2,4,1,0,1,6,2,6,2,0,2,2,5,0.23229363920047857,0.9162474146142718,0.0007956043536641515,3.1337594923143537,0.3795425881104125,71.39
5247,,,610.15338488,2245.944628789955,23853.79267766977,24182.398890261367,0.092875179132639,0.9864113476052233,-1.6468999999999985,140.00019999999995,0.37037037037037035,43,9,16,0,1,1,2,0,2,14,9,16,12,0,1,1,3,0.7500831764461525,0.9956777596698041,0.00043919664579472335,6.582224440933441,0.10899772553752625,270.19999999999993
